date,store_id,product,sales_quantity,temperature,is_rainy,is_weekend,season,event_impact
2022-02-03,store_001,sunscreen,3,63.7,False,False,winter,1.0
2022-02-03,store_001,soup_cans,86,63.7,False,False,winter,1.0
2022-02-04,store_001,ice_cream,19,67.9,False,False,winter,1.0
2022-02-04,store_001,hot_coffee,128,67.9,False,False,winter,1.0
2022-02-04,store_001,umbrellas,7,67.9,False,False,winter,1.0
2022-02-04,store_001,sunscreen,3,67.9,False,False,winter,1.0
2022-02-04,store_001,soup_cans,89,67.9,False,False,winter,1.0
2022-02-05,store_001,ice_cream,25,65.7,False,True,winter,1.0
2022-02-05,store_001,hot_coffee,122,65.7,False,True,winter,1.0
2022-02-05,store_001,umbrellas,9,65.7,False,True,winter,1.0
2022-02-05,store_001,sunscreen,5,65.7,False,True,winter,1.0
2022-02-05,store_001,soup_cans,93,65.7,False,True,winter,1.0
2022-02-06,store_001,ice_cream,21,63.1,True,True,winter,1.0
2022-02-06,store_001,hot_coffee,182,63.1,True,True,winter,1.0
2022-02-06,store_001,umbrellas,148,63.1,True,True,winter,1.0
2022-02-06,store_001,sunscreen,2,63.1,True,True,winter,1.0
2022-02-06,store_001,soup_cans,155,63.1,True,True,winter,1.0
2022-02-07,store_001,ice_cream,18,68.0,True,False,winter,1.0
2022-02-07,store_001,hot_coffee,197,68.0,True,False,winter,1.0
2022-02-07,store_001,umbrellas,129,68.0,True,False,winter,1.0
2022-02-07,store_001,sunscreen,1,68.0,True,False,winter,1.0
2022-02-07,store_001,soup_cans,119,68.0,True,False,winter,1.0
2022-02-08,store_001,ice_cream,14,58.8,False,False,winter,1.0
2022-02-08,store_001,hot_coffee,149,58.8,False,False,winter,1.0
2022-02-08,store_001,umbrellas,6,58.8,False,False,winter,1.0
2022-02-08,store_001,sunscreen,2,58.8,False,False,winter,1.0
2022-02-08,store_001,soup_cans,89,58.8,False,False,winter,1.0
2022-02-09,store_001,ice_cream,16,67.6,True,False,winter,1.0
2022-02-09,store_001,hot_coffee,164,67.6,True,False,winter,1.0
2022-02-09,store_001,umbrellas,131,67.6,True,False,winter,1.0
2022-02-09,store_001,sunscreen,1,67.6,True,False,winter,1.0
2022-02-09,store_001,soup_cans,102,67.6,True,False,winter,1.0
2022-02-10,store_001,ice_cream,16,63.3,False,False,winter,1.0
2022-02-10,store_001,hot_coffee,115,63.3,False,False,winter,1.0
2022-02-10,store_001,umbrellas,8,63.3,False,False,winter,1.0
2022-02-10,store_001,sunscreen,3,63.3,False,False,winter,1.0
2022-02-10,store_001,soup_cans,93,63.3,False,False,winter,1.0
2022-02-11,store_001,ice_cream,16,61.7,False,False,winter,1.0
2022-02-11,store_001,hot_coffee,145,61.7,False,False,winter,1.0
2022-02-11,store_001,umbrellas,8,61.7,False,False,winter,1.0
2022-02-11,store_001,sunscreen,3,61.7,False,False,winter,1.0
2022-02-11,store_001,soup_cans,100,61.7,False,False,winter,1.0
2022-02-12,store_001,ice_cream,35,69.6,False,True,winter,1.3
2022-02-12,store_001,hot_coffee,110,69.6,False,True,winter,1.3
2022-02-12,store_001,umbrellas,8,69.6,False,True,winter,1.3
2022-02-12,store_001,sunscreen,6,69.6,False,True,winter,1.3
2022-02-12,store_001,soup_cans,119,69.6,False,True,winter,1.3
2022-02-13,store_001,ice_cream,22,59.4,False,True,winter,1.0
2022-02-13,store_001,hot_coffee,107,59.4,False,True,winter,1.0
2022-02-13,store_001,umbrellas,9,59.4,False,True,winter,1.0
2022-02-13,store_001,sunscreen,4,59.4,False,True,winter,1.0
2022-02-13,store_001,soup_cans,132,59.4,False,True,winter,1.0
2022-02-14,store_001,ice_cream,17,57.0,False,False,winter,1.0
2022-02-14,store_001,hot_coffee,121,57.0,False,False,winter,1.0
2022-02-14,store_001,umbrellas,8,57.0,False,False,winter,1.0
2022-02-14,store_001,sunscreen,2,57.0,False,False,winter,1.0
2022-02-14,store_001,soup_cans,104,57.0,False,False,winter,1.0
2022-02-15,store_001,ice_cream,21,68.5,False,False,winter,1.0
2022-02-15,store_001,hot_coffee,152,68.5,False,False,winter,1.0
2022-02-15,store_001,umbrellas,6,68.5,False,False,winter,1.0
2022-02-15,store_001,sunscreen,3,68.5,False,False,winter,1.0
2022-02-15,store_001,soup_cans,106,68.5,False,False,winter,1.0
2022-02-16,store_001,ice_cream,10,60.7,True,False,winter,1.0
2022-02-16,store_001,hot_coffee,224,60.7,True,False,winter,1.0
2022-02-16,store_001,umbrellas,132,60.7,True,False,winter,1.0
2022-02-16,store_001,sunscreen,1,60.7,True,False,winter,1.0
2022-02-16,store_001,soup_cans,148,60.7,True,False,winter,1.0
2022-02-17,store_001,ice_cream,14,59.3,True,False,winter,1.0
2022-02-17,store_001,hot_coffee,174,59.3,True,False,winter,1.0
2022-02-17,store_001,umbrellas,137,59.3,True,False,winter,1.0
2022-02-17,store_001,sunscreen,1,59.3,True,False,winter,1.0
2022-02-17,store_001,soup_cans,133,59.3,True,False,winter,1.0
2022-02-18,store_001,ice_cream,17,65.1,False,False,winter,1.0
2022-02-18,store_001,hot_coffee,140,65.1,False,False,winter,1.0
2022-02-18,store_001,umbrellas,9,65.1,False,False,winter,1.0
2022-02-18,store_001,sunscreen,3,65.1,False,False,winter,1.0
2022-02-18,store_001,soup_cans,90,65.1,False,False,winter,1.0
2022-02-19,store_001,ice_cream,20,59.7,False,True,winter,1.0
2022-02-19,store_001,hot_coffee,106,59.7,False,True,winter,1.0
2022-02-19,store_001,umbrellas,9,59.7,False,True,winter,1.0
2022-02-19,store_001,sunscreen,5,59.7,False,True,winter,1.0
2022-02-19,store_001,soup_cans,114,59.7,False,True,winter,1.0
2022-02-20,store_001,ice_cream,31,75.7,False,True,winter,1.0
2022-02-20,store_001,hot_coffee,90,75.7,False,True,winter,1.0
2022-02-20,store_001,umbrellas,8,75.7,False,True,winter,1.0
2022-02-20,store_001,sunscreen,7,75.7,False,True,winter,1.0
2022-02-20,store_001,soup_cans,108,75.7,False,True,winter,1.0
2022-02-21,store_001,ice_cream,23,71.7,False,False,winter,1.0
2022-02-21,store_001,hot_coffee,123,71.7,False,False,winter,1.0
2022-02-21,store_001,umbrellas,6,71.7,False,False,winter,1.0
2022-02-21,store_001,sunscreen,4,71.7,False,False,winter,1.0
2022-02-21,store_001,soup_cans,83,71.7,False,False,winter,1.0
2022-02-22,store_001,ice_cream,22,67.1,False,False,winter,1.0
2022-02-22,store_001,hot_coffee,121,67.1,False,False,winter,1.0
2022-02-22,store_001,umbrellas,8,67.1,False,False,winter,1.0
2022-02-22,store_001,sunscreen,3,67.1,False,False,winter,1.0
2022-02-22,store_001,soup_cans,99,67.1,False,False,winter,1.0
2022-02-23,store_001,ice_cream,13,66.5,True,False,winter,1.0
2022-02-23,store_001,hot_coffee,180,66.5,True,False,winter,1.0
2022-02-23,store_001,umbrellas,104,66.5,True,False,winter,1.0
2022-02-23,store_001,sunscreen,1,66.5,True,False,winter,1.0
2022-02-23,store_001,soup_cans,97,66.5,True,False,winter,1.0
2022-02-24,store_001,ice_cream,20,62.2,False,False,winter,1.0
2022-02-24,store_001,hot_coffee,156,62.2,False,False,winter,1.0
2022-02-24,store_001,umbrellas,8,62.2,False,False,winter,1.0
2022-02-24,store_001,sunscreen,3,62.2,False,False,winter,1.0
2022-02-24,store_001,soup_cans,93,62.2,False,False,winter,1.0
2022-02-25,store_001,ice_cream,12,66.9,True,False,winter,1.0
2022-02-25,store_001,hot_coffee,207,66.9,True,False,winter,1.0
2022-02-25,store_001,umbrellas,138,66.9,True,False,winter,1.0
2022-02-25,store_001,sunscreen,1,66.9,True,False,winter,1.0
2022-02-25,store_001,soup_cans,115,66.9,True,False,winter,1.0
2022-02-26,store_001,ice_cream,24,56.0,False,True,winter,1.0
2022-02-26,store_001,hot_coffee,134,56.0,False,True,winter,1.0
2022-02-26,store_001,umbrellas,7,56.0,False,True,winter,1.0
2022-02-26,store_001,sunscreen,4,56.0,False,True,winter,1.0
2022-02-26,store_001,soup_cans,104,56.0,False,True,winter,1.0
2022-02-27,store_001,ice_cream,25,66.8,False,True,winter,1.0
2022-02-27,store_001,hot_coffee,120,66.8,False,True,winter,1.0
2022-02-27,store_001,umbrellas,9,66.8,False,True,winter,1.0
2022-02-27,store_001,sunscreen,5,66.8,False,True,winter,1.0
2022-02-27,store_001,soup_cans,90,66.8,False,True,winter,1.0
2022-02-28,store_001,ice_cream,20,72.9,True,False,winter,1.0
2022-02-28,store_001,hot_coffee,176,72.9,True,False,winter,1.0
2022-02-28,store_001,umbrellas,115,72.9,True,False,winter,1.0
2022-02-28,store_001,sunscreen,1,72.9,True,False,winter,1.0
2022-02-28,store_001,soup_cans,95,72.9,True,False,winter,1.0
2022-03-01,store_001,ice_cream,42,70.2,True,False,spring,1.0
2022-03-01,store_001,hot_coffee,166,70.2,True,False,spring,1.0
2022-03-01,store_001,umbrellas,145,70.2,True,False,spring,1.0
2022-03-01,store_001,sunscreen,7,70.2,True,False,spring,1.0
2022-03-01,store_001,soup_cans,81,70.2,True,False,spring,1.0
2022-03-02,store_001,ice_cream,29,67.4,True,False,spring,1.0
2022-03-02,store_001,hot_coffee,172,67.4,True,False,spring,1.0
2022-03-02,store_001,umbrellas,188,67.4,True,False,spring,1.0
2022-03-02,store_001,sunscreen,6,67.4,True,False,spring,1.0
2022-03-02,store_001,soup_cans,78,67.4,True,False,spring,1.0
2022-03-03,store_001,ice_cream,43,73.6,True,False,spring,1.0
2022-03-03,store_001,hot_coffee,174,73.6,True,False,spring,1.0
2022-03-03,store_001,umbrellas,155,73.6,True,False,spring,1.0
2022-03-03,store_001,sunscreen,9,73.6,True,False,spring,1.0
2022-03-03,store_001,soup_cans,94,73.6,True,False,spring,1.0
2022-03-04,store_001,ice_cream,30,65.0,True,False,spring,1.0
2022-03-04,store_001,hot_coffee,139,65.0,True,False,spring,1.0
2022-03-04,store_001,umbrellas,181,65.0,True,False,spring,1.0
2022-03-04,store_001,sunscreen,8,65.0,True,False,spring,1.0
2022-03-04,store_001,soup_cans,100,65.0,True,False,spring,1.0
2022-03-05,store_001,ice_cream,98,76.8,False,True,spring,1.0
2022-03-05,store_001,hot_coffee,84,76.8,False,True,spring,1.0
2022-03-05,store_001,umbrellas,10,76.8,False,True,spring,1.0
2022-03-05,store_001,sunscreen,30,76.8,False,True,spring,1.0
2022-03-05,store_001,soup_cans,69,76.8,False,True,spring,1.0
2022-03-06,store_001,ice_cream,52,62.3,False,True,spring,1.0
2022-03-06,store_001,hot_coffee,101,62.3,False,True,spring,1.0
2022-03-06,store_001,umbrellas,12,62.3,False,True,spring,1.0
2022-03-06,store_001,sunscreen,29,62.3,False,True,spring,1.0
2022-03-06,store_001,soup_cans,96,62.3,False,True,spring,1.0
2022-03-07,store_001,ice_cream,38,75.5,True,False,spring,1.0
2022-03-07,store_001,hot_coffee,127,75.5,True,False,spring,1.0
2022-03-07,store_001,umbrellas,188,75.5,True,False,spring,1.0
2022-03-07,store_001,sunscreen,10,75.5,True,False,spring,1.0
2022-03-07,store_001,soup_cans,93,75.5,True,False,spring,1.0
2022-03-08,store_001,ice_cream,124,75.3,False,False,spring,1.8
2022-03-08,store_001,hot_coffee,196,75.3,False,False,spring,1.8
2022-03-08,store_001,umbrellas,21,75.3,False,False,spring,1.8
2022-03-08,store_001,sunscreen,29,75.3,False,False,spring,1.8
2022-03-08,store_001,soup_cans,136,75.3,False,False,spring,1.8
2022-03-09,store_001,ice_cream,138,79.0,False,False,spring,1.8
2022-03-09,store_001,hot_coffee,158,79.0,False,False,spring,1.8
2022-03-09,store_001,umbrellas,19,79.0,False,False,spring,1.8
2022-03-09,store_001,sunscreen,34,79.0,False,False,spring,1.8
2022-03-09,store_001,soup_cans,142,79.0,False,False,spring,1.8
2022-03-10,store_001,ice_cream,85,72.4,False,False,spring,1.8
2022-03-10,store_001,hot_coffee,194,72.4,False,False,spring,1.8
2022-03-10,store_001,umbrellas,16,72.4,False,False,spring,1.8
2022-03-10,store_001,sunscreen,36,72.4,False,False,spring,1.8
2022-03-10,store_001,soup_cans,110,72.4,False,False,spring,1.8
2022-03-11,store_001,ice_cream,98,74.6,False,False,spring,1.8
2022-03-11,store_001,hot_coffee,183,74.6,False,False,spring,1.8
2022-03-11,store_001,umbrellas,21,74.6,False,False,spring,1.8
2022-03-11,store_001,sunscreen,31,74.6,False,False,spring,1.8
2022-03-11,store_001,soup_cans,107,74.6,False,False,spring,1.8
2022-03-12,store_001,ice_cream,122,75.7,True,True,spring,1.8
2022-03-12,store_001,hot_coffee,217,75.7,True,True,spring,1.8
2022-03-12,store_001,umbrellas,385,75.7,True,True,spring,1.8
2022-03-12,store_001,sunscreen,24,75.7,True,True,spring,1.8
2022-03-12,store_001,soup_cans,204,75.7,True,True,spring,1.8
2022-03-13,store_001,ice_cream,102,77.5,True,True,spring,1.8
2022-03-13,store_001,hot_coffee,183,77.5,True,True,spring,1.8
2022-03-13,store_001,umbrellas,356,77.5,True,True,spring,1.8
2022-03-13,store_001,sunscreen,30,77.5,True,True,spring,1.8
2022-03-13,store_001,soup_cans,209,77.5,True,True,spring,1.8
2022-03-14,store_001,ice_cream,120,82.9,False,False,spring,1.8
2022-03-14,store_001,hot_coffee,160,82.9,False,False,spring,1.8
2022-03-14,store_001,umbrellas,18,82.9,False,False,spring,1.8
2022-03-14,store_001,sunscreen,47,82.9,False,False,spring,1.8
2022-03-14,store_001,soup_cans,106,82.9,False,False,spring,1.8
2022-03-15,store_001,ice_cream,110,78.6,False,False,spring,1.8
2022-03-15,store_001,hot_coffee,164,78.6,False,False,spring,1.8
2022-03-15,store_001,umbrellas,19,78.6,False,False,spring,1.8
2022-03-15,store_001,sunscreen,33,78.6,False,False,spring,1.8
2022-03-15,store_001,soup_cans,140,78.6,False,False,spring,1.8
2022-03-16,store_001,ice_cream,100,74.6,False,False,spring,1.8
2022-03-16,store_001,hot_coffee,212,74.6,False,False,spring,1.8
2022-03-16,store_001,umbrellas,15,74.6,False,False,spring,1.8
2022-03-16,store_001,sunscreen,37,74.6,False,False,spring,1.8
2022-03-16,store_001,soup_cans,145,74.6,False,False,spring,1.8
2022-03-17,store_001,ice_cream,89,71.6,False,False,spring,1.8
2022-03-17,store_001,hot_coffee,226,71.6,False,False,spring,1.8
2022-03-17,store_001,umbrellas,18,71.6,False,False,spring,1.8
2022-03-17,store_001,sunscreen,39,71.6,False,False,spring,1.8
2022-03-17,store_001,soup_cans,136,71.6,False,False,spring,1.8
2022-03-18,store_001,ice_cream,52,71.2,False,False,spring,1.0
2022-03-18,store_001,hot_coffee,93,71.2,False,False,spring,1.0
2022-03-18,store_001,umbrellas,9,71.2,False,False,spring,1.0
2022-03-18,store_001,sunscreen,15,71.2,False,False,spring,1.0
2022-03-18,store_001,soup_cans,61,71.2,False,False,spring,1.0
2022-03-19,store_001,ice_cream,80,79.5,False,True,spring,1.0
2022-03-19,store_001,hot_coffee,74,79.5,False,True,spring,1.0
2022-03-19,store_001,umbrellas,12,79.5,False,True,spring,1.0
2022-03-19,store_001,sunscreen,28,79.5,False,True,spring,1.0
2022-03-19,store_001,soup_cans,68,79.5,False,True,spring,1.0
2022-03-20,store_001,ice_cream,90,74.5,False,True,spring,1.0
2022-03-20,store_001,hot_coffee,71,74.5,False,True,spring,1.0
2022-03-20,store_001,umbrellas,9,74.5,False,True,spring,1.0
2022-03-20,store_001,sunscreen,26,74.5,False,True,spring,1.0
2022-03-20,store_001,soup_cans,97,74.5,False,True,spring,1.0
2022-03-21,store_001,ice_cream,72,77.0,False,False,spring,1.0
2022-03-21,store_001,hot_coffee,93,77.0,False,False,spring,1.0
2022-03-21,store_001,umbrellas,11,77.0,False,False,spring,1.0
2022-03-21,store_001,sunscreen,20,77.0,False,False,spring,1.0
2022-03-21,store_001,soup_cans,72,77.0,False,False,spring,1.0
2022-03-22,store_001,ice_cream,64,73.5,False,False,spring,1.0
2022-03-22,store_001,hot_coffee,108,73.5,False,False,spring,1.0
2022-03-22,store_001,umbrellas,9,73.5,False,False,spring,1.0
2022-03-22,store_001,sunscreen,15,73.5,False,False,spring,1.0
2022-03-22,store_001,soup_cans,68,73.5,False,False,spring,1.0
2022-03-23,store_001,ice_cream,50,75.0,True,False,spring,1.0
2022-03-23,store_001,hot_coffee,156,75.0,True,False,spring,1.0
